FEDID,FED_CHANNEL,OLD_COARSE,OLD_FINE,OLD_DELAY,OFFSET,NEW_COARSE,NEW_FINE,NEW_DELAY,DIFF_FED
77,65,10,18,232,8,10,10,240,8
77,66,10,18,232,7,10,11,239,7
77,67,10,18,232,7,10,11,239,7
77,68,10,16,234,8,10,8,242,8
77,69,10,16,234,8,10,8,242,8
77,70,10,17,233,7,10,10,240,7
77,71,10,17,233,7,10,10,240,7
77,72,10,17,233,6,10,11,239,6
77,73,10,17,233,6,10,11,239,6
77,74,10,17,233,4,10,13,237,4
77,75,10,17,233,4,10,13,237,4
77,76,10,17,233,-4,10,21,229,-4
77,77,10,17,233,-4,10,21,229,-4
77,78,10,16,234,5,10,11,239,5
77,79,10,16,234,5,10,11,239,5
77,80,10,18,232,2,10,16,234,2
77,81,10,18,232,2,10,16,234,2
77,82,10,16,234,3,10,13,237,3
77,83,10,16,234,3,10,13,237,3
77,84,10,18,232,6,10,12,238,6
77,85,10,18,232,6,10,12,238,6
77,86,10,17,233,-8,9,0,225,-8
77,87,10,17,233,-8,9,0,225,-8
77,88,10,16,234,1,10,15,235,1
77,89,10,16,234,1,10,15,235,1
77,90,10,16,234,4,10,12,238,4
77,91,10,16,234,4,10,12,238,4
77,92,10,18,232,-4,10,22,228,-4
77,93,10,18,232,-4,10,22,228,-4
77,94,10,18,232,-5,10,23,227,-5
77,95,10,18,232,-5,10,23,227,-5
78,0,12,1,299,0,12,1,299,0
78,1,12,1,299,0,12,1,299,0
78,2,12,1,299,0,12,1,299,0
78,3,12,1,299,0,12,1,299,0
78,4,12,1,299,0,12,1,299,0
78,5,12,1,299,0,12,1,299,0
78,6,11,15,260,1,11,14,261,1
78,7,11,15,260,1,11,14,261,1
78,8,11,17,258,-4,11,21,254,-4
78,9,11,17,258,-4,11,21,254,-4
78,10,11,14,261,7,11,7,268,7
78,11,11,14,261,7,11,7,268,7
78,12,11,17,258,7,11,10,265,7
78,13,11,17,258,7,11,10,265,7
78,14,11,15,260,3,11,12,263,3
78,15,11,15,260,3,11,12,263,3
78,16,11,17,258,4,11,13,262,4
78,17,11,17,258,4,11,13,262,4
78,18,11,16,259,-7,11,23,252,-7
78,19,11,16,259,-7,11,23,252,-7
78,20,11,18,257,-4,11,22,253,-4
78,21,11,18,257,-4,11,22,253,-4
78,22,11,3,272,0,11,3,272,0
78,23,11,3,272,0,11,3,272,0
78,24,11,16,259,5,11,11,264,5
78,25,11,16,259,5,11,11,264,5
78,26,11,15,260,0,11,15,260,0
78,27,11,16,259,0,11,16,259,0
78,28,11,16,259,-7,11,23,252,-7
78,29,11,15,260,-7,11,22,253,-7
78,30,11,13,262,5,11,8,267,5
78,31,11,13,262,5,11,8,267,5
78,32,11,17,258,1,11,16,259,1
78,33,11,16,259,1,11,15,260,1
78,34,11,14,261,-4,11,18,257,-4
78,35,11,15,260,-4,11,19,256,-4
78,36,11,18,257,-4,11,22,253,-4
78,37,11,18,257,-4,11,22,253,-4
78,38,11,17,258,5,11,12,263,5
78,39,11,17,258,5,11,12,263,5
78,40,11,16,259,-9,10,0,250,-9
78,41,11,16,259,-9,10,0,250,-9
78,42,11,17,258,0,11,17,258,0
78,43,11,17,258,0,11,17,258,0
78,44,11,4,271,0,11,4,271,0
78,45,11,4,271,0,11,4,271,0
78,46,11,17,258,-9,10,1,249,-9
78,47,11,17,258,-9,10,1,249,-9
78,48,11,19,256,-6,10,0,250,-6
78,49,11,19,256,-6,10,0,250,-6
78,50,11,15,260,4,11,11,264,4
78,51,11,15,260,4,11,11,264,4
78,52,11,18,257,-10,10,3,247,-10
78,53,11,18,257,-10,10,3,247,-10
78,54,11,18,257,-2,11,20,255,-2
78,55,11,18,257,-2,11,20,255,-2
78,56,11,5,270,0,11,5,270,0
78,57,11,5,270,0,11,5,270,0
78,58,11,19,256,-6,10,0,250,-6
78,59,11,19,256,-6,10,0,250,-6
78,60,11,17,258,1,11,16,259,1
78,61,11,17,258,1,11,16,259,1
78,62,11,16,259,-2,11,18,257,-2
78,63,11,16,259,-2,11,18,257,-2
78,64,11,18,257,-1,11,19,256,-1
78,65,11,18,257,-1,11,19,256,-1
78,66,11,15,260,-5,11,20,255,-5
78,67,11,15,260,-5,11,20,255,-5
78,68,11,20,255,6,11,14,261,6
78,69,11,20,255,6,11,14,261,6
78,70,11,18,257,4,11,14,261,4
78,71,11,18,257,4,11,14,261,4
78,72,11,18,257,-10,10,3,247,-10
78,73,11,18,257,-10,10,3,247,-10
78,74,11,15,260,-6,11,21,254,-6
78,75,11,15,260,-6,11,21,254,-6
78,76,11,17,258,8,11,9,266,8
78,77,11,17,258,8,11,9,266,8
78,78,11,16,259,-9,10,0,250,-9
78,79,11,16,259,-9,10,0,250,-9
78,80,11,19,256,5,11,14,261,5
78,81,11,19,256,5,11,14,261,5
78,82,11,17,258,7,11,10,265,7
78,83,11,17,258,7,11,10,265,7
78,84,11,17,258,-9,10,1,249,-9
78,85,11,18,257,-9,10,2,248,-9
78,86,11,15,260,6,11,9,266,6
78,87,11,15,260,6,11,9,266,6
78,88,11,16,259,2,11,14,261,2
78,89,11,16,259,2,11,14,261,2
78,90,11,17,258,-8,10,0,250,-8
78,91,11,17,258,-8,10,0,250,-8
78,92,11,18,257,4,11,14,261,4
78,93,11,18,257,4,11,14,261,4
78,94,11,16,259,-8,11,24,251,-8
78,95,11,17,258,-8,10,0,250,-8
79,0,12,16,284,-2,12,18,282,-2
79,1,12,16,284,-2,12,18,282,-2
79,2,12,15,285,-1,12,16,284,-1
79,3,12,15,285,-1,12,16,284,-1
79,4,12,4,296,0,12,4,296,0
79,5,12,4,296,0,12,4,296,0
79,6,12,13,287,7,12,6,294,7
79,7,12,13,287,7,12,6,294,7
79,8,12,17,283,5,12,12,288,5
79,9,12,17,283,5,12,12,288,5
79,10,12,16,284,1,12,15,285,1
79,11,12,16,284,1,12,15,285,1
79,12,12,17,283,-10,11,2,273,-10
79,13,12,17,283,-10,11,2,273,-10
79,14,12,17,283,-6,12,23,277,-6
79,15,12,17,283,-6,12,23,277,-6
79,16,12,15,285,7,12,8,292,7
79,17,12,15,285,7,12,8,292,7
79,18,12,17,283,-1,12,18,282,-1
79,19,12,17,283,-1,12,18,282,-1
79,20,12,19,281,-9,11,3,272,-9
79,21,12,19,281,-9,11,3,272,-9
79,22,12,15,285,7,12,8,292,7
79,23,12,15,285,7,12,8,292,7
79,24,12,17,283,3,12,14,286,3
79,25,12,17,283,3,12,14,286,3
79,26,12,17,283,1,12,16,284,1
79,27,12,17,283,1,12,16,284,1
79,28,12,16,284,-6,12,22,278,-6
79,29,12,16,284,-6,12,22,278,-6
79,30,12,15,285,8,12,7,293,8
79,31,12,15,285,8,12,7,293,8
79,32,12,16,284,-6,12,22,278,-6
79,33,12,16,284,-6,12,22,278,-6
79,34,12,19,281,7,12,12,288,7
79,35,12,19,281,7,12,12,288,7
79,36,12,18,282,7,12,11,289,7
79,37,12,18,282,7,12,11,289,7
79,38,12,17,283,7,12,10,290,7
79,39,12,17,283,7,12,10,290,7
79,40,12,18,282,-6,12,24,276,-6
79,41,12,18,282,-6,12,24,276,-6
79,42,12,18,282,-5,12,23,277,-5
79,43,12,18,282,-5,12,23,277,-5
79,44,12,20,280,-1,12,21,279,-1
79,45,12,20,280,-1,12,21,279,-1
79,46,12,17,283,-5,12,22,278,-5
79,47,12,17,283,-5,12,22,278,-5
79,48,12,19,281,-4,12,23,277,-4
79,49,12,19,281,-4,12,23,277,-4
79,50,12,18,282,6,12,12,288,6
79,51,12,18,282,6,12,12,288,6
79,52,12,18,282,-10,11,3,272,-10
79,53,12,18,282,-10,11,3,272,-10
79,54,12,17,283,-1,12,18,282,-1
79,55,12,17,283,-1,12,18,282,-1
79,56,12,17,283,-2,12,19,281,-2
79,57,12,17,283,-2,12,19,281,-2
79,58,12,19,281,3,12,16,284,3
79,59,12,19,281,3,12,16,284,3
79,60,12,17,283,2,12,15,285,2
79,61,12,17,283,2,12,15,285,2
79,62,12,17,283,7,12,10,290,7
79,63,12,17,283,7,12,10,290,7
79,64,12,19,281,-2,12,21,279,-2
79,65,12,19,281,-2,12,21,279,-2
79,66,12,18,282,-6,12,24,276,-6
79,67,12,18,282,-6,12,24,276,-6
79,68,12,20,280,-1,12,21,279,-1
79,69,12,20,280,-1,12,21,279,-1
79,70,12,16,284,9,12,7,293,9
79,71,12,16,284,9,12,7,293,9
79,72,13,3,322,0,13,3,322,0
79,73,13,3,322,0,13,3,322,0
79,74,13,3,322,0,13,3,322,0
79,75,13,3,322,0,13,3,322,0
79,76,13,3,322,0,13,3,322,0
79,77,13,3,322,0,13,3,322,0
79,78,12,18,282,5,12,13,287,5
79,79,12,18,282,5,12,13,287,5
79,80,12,20,280,-9,11,4,271,-9
79,81,12,20,280,-9,11,4,271,-9
79,82,12,19,281,0,12,19,281,0
79,83,12,19,281,0,12,19,281,0
79,84,12,19,281,9,12,10,290,9
79,85,12,19,281,9,12,10,290,9
79,86,12,19,281,-8,11,2,273,-8
79,87,12,19,281,-8,11,2,273,-8
79,88,12,18,282,-2,12,20,280,-2
79,89,12,18,282,-2,12,20,280,-2
79,90,12,15,285,8,12,7,293,8
79,91,12,15,285,8,12,7,293,8
79,92,12,17,283,-8,11,0,275,-8
79,93,12,18,282,-8,11,1,274,-8
79,94,12,20,280,3,12,17,283,3
79,95,12,20,280,3,12,17,283,3
80,0,12,16,284,-5,12,21,279,-5
80,1,12,17,283,-5,12,22,278,-5
80,2,12,14,286,-4,12,18,282,-4
80,3,12,15,285,-4,12,19,281,-4
80,4,12,16,284,-6,12,22,278,-6
80,5,12,15,285,-6,12,21,279,-6
80,6,12,17,283,4,12,13,287,4
80,7,12,16,284,4,12,12,288,4
80,8,12,21,279,-5,11,1,274,-5
80,9,12,20,280,-5,11,0,275,-5
80,10,12,15,285,7,12,8,292,7
80,11,12,16,284,7,12,9,291,7
80,12,13,2,323,0,13,2,323,0
80,13,13,2,323,0,13,2,323,0
80,14,13,2,323,0,13,2,323,0
80,15,13,2,323,0,13,2,323,0
80,16,13,2,323,0,13,2,323,0
80,17,13,2,323,0,13,2,323,0
80,18,12,18,282,8,12,10,290,8
80,19,12,18,282,8,12,10,290,8
80,20,12,18,282,-5,12,23,277,-5
80,21,12,18,282,-5,12,23,277,-5
80,22,12,17,283,7,12,10,290,7
80,23,12,17,283,7,12,10,290,7
80,24,12,5,295,0,12,5,295,0
80,25,12,5,295,0,12,5,295,0
80,26,12,5,295,0,12,5,295,0
80,27,12,5,295,0,12,5,295,0
80,28,12,5,295,0,12,5,295,0
80,29,12,5,295,0,12,5,295,0
80,30,12,4,296,0,12,4,296,0
80,31,12,4,296,0,12,4,296,0
80,32,12,17,283,8,12,9,291,8
80,33,12,17,283,8,12,9,291,8
80,34,12,17,283,-10,11,2,273,-10
80,35,12,17,283,-10,11,2,273,-10
80,36,12,17,283,-2,12,19,281,-2
80,37,12,17,283,-2,12,19,281,-2
80,38,12,16,284,-2,12,18,282,-2
80,39,12,16,284,-2,12,18,282,-2
80,40,12,18,282,9,12,9,291,9
80,41,12,18,282,9,12,9,291,9
80,42,12,16,284,1,12,15,285,1
80,43,12,16,284,1,12,15,285,1
80,44,12,4,296,0,12,4,296,0
80,45,12,4,296,0,12,4,296,0
80,46,12,4,296,0,12,4,296,0
80,47,12,4,296,0,12,4,296,0
80,48,12,17,283,-6,12,23,277,-6
80,49,12,17,283,-6,12,23,277,-6
80,50,12,17,283,7,12,10,290,7
80,51,12,17,283,7,12,10,290,7
80,52,12,17,283,-7,12,24,276,-7
80,53,12,17,283,-7,12,24,276,-7
80,54,12,16,284,5,12,11,289,5
80,55,12,16,284,5,12,11,289,5
80,56,12,18,282,8,12,10,290,8
80,57,12,18,282,8,12,10,290,8
80,58,12,16,284,-5,12,21,279,-5
80,59,12,16,284,-5,12,21,279,-5
80,60,12,18,282,3,12,15,285,3
80,61,12,18,282,3,12,15,285,3
80,62,12,17,283,-7,12,24,276,-7
80,63,12,17,283,-7,12,24,276,-7
80,64,12,17,283,0,12,17,283,0
80,65,12,17,283,0,12,17,283,0
80,66,12,16,284,0,12,16,284,0
80,67,12,17,283,0,12,17,283,0
80,68,12,19,281,-1,12,20,280,-1
80,69,12,19,281,-1,12,20,280,-1
80,70,12,17,283,-5,12,22,278,-5
80,71,12,16,284,-5,12,21,279,-5
80,72,12,16,284,8,12,8,292,8
80,73,12,16,284,8,12,8,292,8
80,74,12,18,282,10,12,8,292,10
80,75,12,18,282,10,12,8,292,10
80,76,12,17,283,8,12,9,291,8
80,77,12,17,283,8,12,9,291,8
80,78,12,17,283,2,12,15,285,2
80,79,12,17,283,2,12,15,285,2
80,80,12,20,280,7,12,13,287,7
80,81,12,20,280,7,12,13,287,7
80,82,12,17,283,10,12,7,293,10
80,83,12,17,283,10,12,7,293,10
80,84,12,17,283,-4,12,21,279,-4
80,85,12,17,283,-4,12,21,279,-4
80,86,12,17,283,-1,12,18,282,-1
80,87,12,17,283,-1,12,18,282,-1
80,88,12,19,281,-7,11,1,274,-7
80,89,12,19,281,-7,11,1,274,-7
80,90,12,20,280,9,12,11,289,9
80,91,12,20,280,9,12,11,289,9
80,92,12,19,281,7,12,12,288,7
80,93,12,19,281,7,12,12,288,7
80,94,12,19,281,-2,12,21,279,-2
80,95,12,19,281,-2,12,21,279,-2
81,0,13,2,323,0,13,2,323,0
81,1,13,2,323,0,13,2,323,0
81,2,13,2,323,0,13,2,323,0
81,3,13,2,323,0,13,2,323,0
81,4,13,2,323,0,13,2,323,0
81,5,13,2,323,0,13,2,323,0
81,6,12,17,283,3,12,14,286,3
81,7,12,17,283,3,12,14,286,3
81,8,12,17,283,4,12,13,287,4
81,9,12,17,283,4,12,13,287,4
81,10,12,17,283,9,12,8,292,9
81,11,12,17,283,9,12,8,292,9
81,12,12,17,283,-2,12,19,281,-2
81,13,12,17,283,-2,12,19,281,-2
81,14,12,17,283,8,12,9,291,8
81,15,12,17,283,8,12,9,291,8
81,16,12,17,283,-8,11,0,275,-8
81,17,12,17,283,-8,11,0,275,-8
81,18,12,16,284,-10,11,1,274,-10
81,19,12,16,284,-10,11,1,274,-10
81,20,12,18,282,-3,12,21,279,-3
81,21,12,18,282,-3,12,21,279,-3
81,22,12,17,283,-1,12,18,282,-1
81,23,12,17,283,-1,12,18,282,-1
81,24,12,16,284,7,12,9,291,7
81,25,12,16,284,7,12,9,291,7
81,26,12,15,285,0,12,15,285,0
81,27,12,15,285,0,12,15,285,0
81,28,12,14,286,-9,12,23,277,-9
81,29,12,14,286,-9,12,23,277,-9
81,30,12,15,285,7,12,8,292,7
81,31,12,15,285,7,12,8,292,7
81,32,12,16,284,9,12,7,293,9
81,33,12,16,284,9,12,7,293,9
81,34,12,16,284,3,12,13,287,3
81,35,12,16,284,3,12,13,287,3
81,36,12,17,283,-3,12,20,280,-3
81,37,12,17,283,-3,12,20,280,-3
81,38,12,16,284,3,12,13,287,3
81,39,12,16,284,3,12,13,287,3
81,40,12,16,284,-4,12,20,280,-4
81,41,12,16,284,-4,12,20,280,-4
81,42,12,14,286,-4,12,18,282,-4
81,43,12,14,286,-4,12,18,282,-4
81,44,12,18,282,0,12,18,282,0
81,45,12,18,282,0,12,18,282,0
81,46,12,18,282,-6,12,24,276,-6
81,47,12,18,282,-6,12,24,276,-6
81,48,12,15,285,8,12,7,293,8
81,49,12,15,285,8,12,7,293,8
81,50,12,15,285,7,12,8,292,7
81,51,12,15,285,7,12,8,292,7
81,52,12,17,283,-1,12,18,282,-1
81,53,12,17,283,-1,12,18,282,-1
81,54,12,15,285,-7,12,22,278,-7
81,55,12,15,285,-7,12,22,278,-7
81,56,12,18,282,6,12,12,288,6
81,57,12,18,282,6,12,12,288,6
81,58,12,17,283,1,12,16,284,1
81,59,12,17,283,1,12,16,284,1
81,60,12,16,284,-10,11,1,274,-10
81,61,12,16,284,-10,11,1,274,-10
81,62,12,14,286,-8,12,22,278,-8
81,63,12,14,286,-8,12,22,278,-8
81,64,12,17,283,7,12,10,290,7
81,65,12,17,283,7,12,10,290,7
81,66,12,15,285,-10,11,0,275,-10
81,67,12,15,285,-10,11,0,275,-10
81,68,12,18,282,-10,11,3,272,-10
81,69,12,18,282,-10,11,3,272,-10
81,70,12,16,284,-5,12,21,279,-5
81,71,12,16,284,-5,12,21,279,-5
81,72,12,19,281,3,12,16,284,3
81,73,12,19,281,3,12,16,284,3
81,74,12,18,282,-3,12,21,279,-3
81,75,12,18,282,-3,12,21,279,-3
81,76,12,18,282,7,12,11,289,7
81,77,12,18,282,7,12,11,289,7
81,78,12,15,285,-2,12,17,283,-2
81,79,12,15,285,-2,12,17,283,-2
81,80,12,19,281,0,12,19,281,0
81,81,12,19,281,0,12,19,281,0
81,82,12,15,285,6,12,9,291,6
81,83,12,15,285,6,12,9,291,6
81,84,12,16,284,0,12,16,284,0
81,85,12,16,284,0,12,16,284,0
81,86,12,17,283,8,12,9,291,8
81,87,12,17,283,8,12,9,291,8
81,88,12,18,282,-4,12,22,278,-4
81,89,12,18,282,-4,12,22,278,-4
81,90,12,16,284,9,12,7,293,9
81,91,12,16,284,9,12,7,293,9
81,92,12,18,282,9,12,9,291,9
81,93,12,18,282,9,12,9,291,9
81,94,12,18,282,-6,12,24,276,-6
81,95,12,18,282,-6,12,24,276,-6
82,0,12,15,285,-6,12,21,279,-6
82,1,12,15,285,-6,12,21,279,-6
82,2,12,15,285,7,12,8,292,7
82,3,12,15,285,7,12,8,292,7
82,4,12,18,282,-10,11,3,272,-10
82,5,12,18,282,-10,11,3,272,-10
82,6,12,17,283,9,12,8,292,9
82,7,12,17,283,9,12,8,292,9
82,8,12,20,280,10,12,10,290,10
82,9,12,19,281,10,12,9,291,10
82,10,12,17,283,-6,12,23,277,-6
82,11,12,17,283,-6,12,23,277,-6
82,12,13,2,323,0,13,2,323,0
82,13,13,2,323,0,13,2,323,0
82,14,13,2,323,0,13,2,323,0
82,15,13,2,323,0,13,2,323,0
82,16,13,2,323,0,13,2,323,0
82,17,13,2,323,0,13,2,323,0
82,18,12,16,284,4,12,12,288,4
82,19,12,16,284,4,12,12,288,4
82,20,12,19,281,1,12,18,282,1
82,21,12,19,281,1,12,18,282,1
82,22,12,18,282,-1,12,19,281,-1
82,23,12,17,283,-1,12,18,282,-1
82,24,12,17,283,-4,12,21,279,-4
82,25,12,17,283,-4,12,21,279,-4
82,26,12,17,283,-5,12,22,278,-5
82,27,12,17,283,-5,12,22,278,-5
82,28,12,18,282,2,12,16,284,2
82,29,12,18,282,2,12,16,284,2
82,30,12,18,282,-1,12,19,281,-1
82,31,12,18,282,-1,12,19,281,-1
82,32,12,20,280,0,12,20,280,0
82,33,12,20,280,0,12,20,280,0
82,34,12,19,281,4,12,15,285,4
82,35,12,19,281,4,12,15,285,4
82,36,12,18,282,-7,11,0,275,-7
82,37,12,18,282,-7,11,0,275,-7
82,38,12,17,283,-3,12,20,280,-3
82,39,12,17,283,-3,12,20,280,-3
82,40,12,20,280,3,12,17,283,3
82,41,12,20,280,3,12,17,283,3
82,42,12,17,283,-9,11,1,274,-9
82,43,12,17,283,-9,11,1,274,-9
82,44,12,20,280,1,12,19,281,1
82,45,12,20,280,1,12,19,281,1
82,46,12,20,280,10,12,10,290,10
82,47,12,20,280,10,12,10,290,10
82,48,12,18,282,-4,12,22,278,-4
82,49,12,18,282,-4,12,22,278,-4
82,50,12,16,284,-2,12,18,282,-2
82,51,12,16,284,-2,12,18,282,-2
82,52,12,18,282,7,12,11,289,7
82,53,12,18,282,7,12,11,289,7
82,54,12,19,281,-3,12,22,278,-3
82,55,12,19,281,-3,12,22,278,-3
82,56,12,17,283,1,12,16,284,1
82,57,12,17,283,1,12,16,284,1
82,58,12,20,280,-6,11,1,274,-6
82,59,12,20,280,-6,11,1,274,-6
82,60,12,18,282,10,12,8,292,10
82,61,12,18,282,10,12,8,292,10
82,62,12,19,281,9,12,10,290,9
82,63,12,19,281,9,12,10,290,9
82,64,12,18,282,-9,11,2,273,-9
82,65,12,18,282,-9,11,2,273,-9
82,66,12,16,284,2,12,14,286,2
82,67,12,16,284,2,12,14,286,2
82,68,12,19,281,1,12,18,282,1
82,69,12,19,281,1,12,18,282,1
82,70,12,19,281,-7,11,1,274,-7
82,71,12,19,281,-7,11,1,274,-7
82,72,13,13,312,0,13,13,312,0
82,73,13,13,312,0,13,13,312,0
82,74,12,20,280,-3,12,23,277,-3
82,75,12,20,280,-3,12,23,277,-3
82,76,12,18,282,1,12,17,283,1
82,77,12,18,282,1,12,17,283,1
82,78,12,19,281,-8,11,2,273,-8
82,79,12,19,281,-8,11,2,273,-8
82,80,12,20,280,-7,11,2,273,-7
82,81,12,20,280,-7,11,2,273,-7
82,82,12,18,282,0,12,18,282,0
82,83,12,18,282,0,12,18,282,0
82,84,12,18,282,7,12,11,289,7
82,85,12,18,282,7,12,11,289,7
82,86,12,19,281,5,12,14,286,5
82,87,12,19,281,5,12,14,286,5
82,88,12,19,281,9,12,10,290,9
82,89,12,19,281,9,12,10,290,9
82,90,12,19,281,-3,12,22,278,-3
82,91,12,19,281,-3,12,22,278,-3
82,92,12,20,280,1,12,19,281,1
82,93,12,20,280,1,12,19,281,1
82,94,12,19,281,-7,11,1,274,-7
82,95,12,19,281,-7,11,1,274,-7
83,0,12,1,299,0,12,1,299,0
83,1,12,1,299,0,12,1,299,0
83,2,12,1,299,0,12,1,299,0
83,3,12,1,299,0,12,1,299,0
83,4,12,1,299,0,12,1,299,0
83,5,12,1,299,0,12,1,299,0
83,6,11,16,259,-2,11,18,257,-2
83,7,11,16,259,-2,11,18,257,-2
83,8,11,17,258,8,11,9,266,8
83,9,11,17,258,8,11,9,266,8
83,10,11,15,260,8,11,7,268,8
83,11,11,15,260,8,11,7,268,8
83,12,11,15,260,6,11,9,266,6
83,13,11,15,260,6,11,9,266,6
83,14,12,11,289,0,12,11,289,0
83,15,11,7,268,0,11,7,268,0
83,16,11,15,260,2,11,13,262,2
83,17,11,15,260,2,11,13,262,2
83,18,11,13,262,-4,11,17,258,-4
83,19,11,14,261,-4,11,18,257,-4
83,20,11,16,259,6,11,10,265,6
83,21,11,16,259,6,11,10,265,6
83,22,11,18,257,-8,10,1,249,-8
83,23,11,17,258,-8,10,0,250,-8
83,24,11,16,259,-7,11,23,252,-7
83,25,11,16,259,-7,11,23,252,-7
83,26,11,14,261,7,11,7,268,7
83,27,11,14,261,7,11,7,268,7
83,28,11,16,259,-6,11,22,253,-6
83,29,11,16,259,-6,11,22,253,-6
83,30,11,16,259,9,11,7,268,9
83,31,11,16,259,9,11,7,268,9
83,32,11,17,258,-3,11,20,255,-3
83,33,11,17,258,-3,11,20,255,-3
83,34,11,17,258,5,11,12,263,5
83,35,11,17,258,5,11,12,263,5
83,36,11,17,258,5,11,12,263,5
83,37,11,17,258,5,11,12,263,5
83,38,11,16,259,10,11,6,269,10
83,39,11,16,259,10,11,6,269,10
83,40,11,17,258,3,11,14,261,3
83,41,11,17,258,3,11,14,261,3
83,42,11,16,259,4,11,12,263,4
83,43,11,16,259,4,11,12,263,4
83,44,11,18,257,8,11,10,265,8
83,45,11,18,257,8,11,10,265,8
83,46,11,18,257,-4,11,22,253,-4
83,47,11,18,257,-4,11,22,253,-4
83,48,11,16,259,3,11,13,262,3
83,49,11,16,259,3,11,13,262,3
83,50,11,17,258,-3,11,20,255,-3
83,51,11,17,258,-3,11,20,255,-3
83,52,11,15,260,-3,11,18,257,-3
83,53,11,15,260,-3,11,18,257,-3
83,54,11,17,258,-3,11,20,255,-3
83,55,11,17,258,-3,11,20,255,-3
83,56,11,17,258,10,11,7,268,10
83,57,11,17,258,10,11,7,268,10
83,58,11,15,260,3,11,12,263,3
83,59,11,15,260,3,11,12,263,3
83,60,11,17,258,9,11,8,267,9
83,61,11,17,258,9,11,8,267,9
83,62,11,18,257,2,11,16,259,2
83,63,11,18,257,2,11,16,259,2
83,64,11,17,258,-3,11,20,255,-3
83,65,11,17,258,-3,11,20,255,-3
83,66,11,17,258,-10,10,2,248,-10
83,67,11,17,258,-10,10,2,248,-10
83,68,11,18,257,4,11,14,261,4
83,69,11,18,257,4,11,14,261,4
83,70,11,19,256,-5,11,24,251,-5
83,71,11,18,257,-5,11,23,252,-5
83,72,11,19,256,-3,11,22,253,-3
83,73,11,19,256,-3,11,22,253,-3
83,74,11,18,257,3,11,15,260,3
83,75,11,18,257,3,11,15,260,3
83,76,11,18,257,-3,11,21,254,-3
83,77,11,18,257,-3,11,21,254,-3
83,78,11,18,257,-3,11,21,254,-3
83,79,11,18,257,-3,11,21,254,-3
83,80,11,17,258,-3,11,20,255,-3
83,81,11,17,258,-3,11,20,255,-3
83,82,11,17,258,7,11,10,265,7
83,83,11,16,259,7,11,9,266,7
83,84,11,17,258,7,11,10,265,7
83,85,11,17,258,7,11,10,265,7
83,86,11,15,260,1,11,14,261,1
83,87,11,15,260,1,11,14,261,1
83,88,11,19,256,-2,11,21,254,-2
83,89,11,19,256,-2,11,21,254,-2
83,90,11,18,257,-3,11,21,254,-3
83,91,11,18,257,-3,11,21,254,-3
83,92,11,17,258,3,11,14,261,3
83,93,11,17,258,3,11,14,261,3
83,94,11,17,258,2,11,15,260,2
83,95,11,17,258,2,11,15,260,2
84,0,12,15,285,3,12,12,288,3
84,1,12,15,285,3,12,12,288,3
84,2,12,13,287,2,12,11,289,2
84,3,12,14,286,2,12,12,288,2
84,4,12,16,284,-2,12,18,282,-2
84,5,12,16,284,-2,12,18,282,-2
84,6,12,19,281,-8,11,2,273,-8
84,7,12,19,281,-8,11,2,273,-8
84,8,12,19,281,-10,11,4,271,-10
84,9,12,18,282,-10,11,3,272,-10
84,10,12,19,281,-4,12,23,277,-4
84,11,12,19,281,-4,12,23,277,-4
84,12,12,17,283,-3,12,20,280,-3
84,13,12,17,283,-3,12,20,280,-3
84,14,12,17,283,0,12,17,283,0
84,15,12,17,283,0,12,17,283,0
84,16,12,17,283,5,12,12,288,5
84,17,12,17,283,5,12,12,288,5
84,18,12,16,284,10,12,6,294,10
84,19,12,16,284,10,12,6,294,10
84,20,12,17,283,-8,11,0,275,-8
84,21,12,17,283,-8,11,0,275,-8
84,22,12,18,282,-6,12,24,276,-6
84,23,12,18,282,-6,12,24,276,-6
84,24,12,18,282,-7,11,0,275,-7
84,25,12,18,282,-7,11,0,275,-7
84,26,12,18,282,8,12,10,290,8
84,27,12,18,282,8,12,10,290,8
84,28,12,18,282,0,12,18,282,0
84,29,12,18,282,0,12,18,282,0
84,30,12,18,282,7,12,11,289,7
84,31,12,18,282,7,12,11,289,7
84,32,12,18,282,-8,11,1,274,-8
84,33,12,18,282,-8,11,1,274,-8
84,34,12,16,284,-5,12,21,279,-5
84,35,12,16,284,-5,12,21,279,-5
84,36,12,18,282,0,12,18,282,0
84,37,12,18,282,0,12,18,282,0
84,38,12,19,281,8,12,11,289,8
84,39,12,19,281,8,12,11,289,8
84,40,12,18,282,2,12,16,284,2
84,41,12,18,282,2,12,16,284,2
84,42,12,17,283,-9,11,1,274,-9
84,43,12,17,283,-9,11,1,274,-9
84,44,12,20,280,2,12,18,282,2
84,45,12,20,280,2,12,18,282,2
84,46,12,18,282,8,12,10,290,8
84,47,12,18,282,8,12,10,290,8
84,48,13,3,322,0,13,3,322,0
84,49,13,3,322,0,13,3,322,0
84,50,13,3,322,0,13,3,322,0
84,51,13,3,322,0,13,3,322,0
84,52,13,3,322,0,13,3,322,0
84,53,13,3,322,0,13,3,322,0
84,54,12,5,295,0,12,5,295,0
84,55,12,5,295,0,12,5,295,0
84,56,12,4,296,0,12,4,296,0
84,57,12,4,296,0,12,4,296,0
84,58,12,4,296,0,12,4,296,0
84,59,12,4,296,0,12,4,296,0
84,60,12,19,281,-8,11,2,273,-8
